CREATED_AT_DATE,CREATED_AT_HOUR,CONTACT_DATA_FULL_NAME,INCREMENTAL_LEAD_CODE,CONTACT_DATA_INCREMENTAL_CONTACT_CODE,CONTACT_DATA_MOBILE_PHONE,CONTACT_DATA_PHONE,CONTACT_DATA_EMAIL,LEAD_STATUS_DATA_NAME,TIPO_MATRICULA,CONTACT_DATA_ADNETWORK_NAME,CAMPAIGN_DATA_NAME,ENROLLMENT_DATA_FIRST_PAY,ENROLLMENT_DATA_DATE_FIRST_PAY_DATE,ENROLLMENT_DATA_DATE_FIRST_PAY_HOUR,ENROLLMENT_DATA_DATE_ENROLLED_DATE,ENROLLMENT_DATA_DATE_ENROLLED_HOUR,ENROLLMENT_DATA_AMOUNT_PAYED,ENROLLMENT_DATA_AMOUNT_CONTRACT,DURATION_START_DATE,CONTACT_DATA_DOCUMENT_ID,SALES_ADVISOR_FULL_NAME,PROGRAMA_CRM,USERNAME,INCREMENTAL_USER_CODE,INTERNAL_USER_ID,Ultima_Fecha_Ingreso_DATE,Ultima_Fecha_Ingreso_HOUR,Cantidad_Asistencias,Tiene_Ingreso,ADDRESS,NEIGHBORHOOD,GENDER,LOCALITY,DOCUMENT_TYPE,SOCIOECONOMIC_LEVEL,BIRTHDAY,EDAD_EXACTA,ALERTA_SIN_USUARIO_SIS,_POBLACION,DOCTYPE,NOMBRE_SIS,DOCUMENTO_SIS,PROGRAMA_SIS,CARRIL,GRUPO,FECHA_INICIO_GRUPO,FECHA_FIN_GRUPO,NOTA,ESTADO_PUBLICACION,ESTADO_APROBACION,PROGRESO,GROUP_ID,PROGRAM_ID,ESTADO_ACADEMICO
2026-07-15,10:01:00,Estudiante Demo 0771,501549,511549,3565679929,,demo770@correo-demo.com,Matriculado,MATRICULADO,facebook,Referidos,True,2026-07-15,09:00:00,2026-07-15,09:00:00,2400000,2400000,2026-07-29,166240304,Julián Herrera,T.L en Auxiliar de Mercadeo y Ventas,user770,SIS100770,acef68590870406f8b9ff009,2026-09-13,15:30:00,4,SI,Calle 92 # 20-5,Barrio 31,F,Funza,cc,2,2008-09-23,18,NO,extranjero,PPT Permiso por protección temporal,Estudiante Demo 0771,166240304,Técnico Laboral en Auxiliar de Mercadeo y Ventas,SEMIPRESENCIAL,Grupo-744-M1,18/07/2026,17/08/2026,3.3,True,True,en_progreso,998995790d6d4f8d91cab41c,37610bb8d58541408323d86c,Graduado
2026-07-15,10:01:00,Estudiante Demo 0771,501549,511549,3565679929,,demo770@correo-demo.com,Matriculado,MATRICULADO,facebook,Referidos,True,2026-07-15,09:00:00,2026-07-15,09:00:00,2400000,2400000,2026-07-29,166240304,Julián Herrera,T.L en Auxiliar de Mercadeo y Ventas,user770,SIS100770,acef68590870406f8b9ff009,2026-09-13,15:30:00,4,SI,Calle 92 # 20-5,Barrio 31,F,Funza,cc,2,2008-09-23,18,NO,extranjero,PPT Permiso por protección temporal,Estudiante Demo 0771,166240304,Técnico Laboral en Auxiliar de Mercadeo y Ventas,SEMIPRESENCIAL,Grupo-421-M2,18/07/2026,17/08/2026,3.2,True,True,no_iniciado,4c9cd44808ca4c2cb374b457,2c433f5ce1804ec0859fea26,Graduado
2026-07-15,10:01:00,Estudiante Demo 0771,501549,511549,3565679929,,demo770@correo-demo.com,Matriculado,MATRICULADO,facebook,Referidos,True,2026-07-15,09:00:00,2026-07-15,09:00:00,2400000,2400000,2026-07-29,166240304,Julián Herrera,T.L en Auxiliar de Mercadeo y Ventas,user770,SIS100770,acef68590870406f8b9ff009,2026-09-13,15:30:00,4,SI,Calle 92 # 20-5,Barrio 31,F,Funza,cc,2,2008-09-23,18,NO,extranjero,PPT Permiso por protección temporal,Estudiante Demo 0771,166240304,Técnico Laboral en Auxiliar de Mercadeo y Ventas,PRESENCIAL,Grupo-598-M3,18/07/2026,17/08/2026,4.0,True,True,completado,385b851674d34024a72cdf28,4acd7a767b0d4c07beb270d7,Graduado
2026-07-15,10:01:00,Estudiante Demo 0771,501549,511549,3565679929,,demo770@correo-demo.com,Matriculado,MATRICULADO,facebook,Referidos,True,2026-07-15,09:00:00,2026-07-15,09:00:00,2400000,2400000,2026-07-29,166240304,Julián Herrera,T.L en Auxiliar de Mercadeo y Ventas,user770,SIS100770,acef68590870406f8b9ff009,2026-09-13,15:30:00,4,SI,Calle 92 # 20-5,Barrio 31,F,Funza,cc,2,2008-09-23,18,NO,extranjero,PPT Permiso por protección temporal,Estudiante Demo 0771,166240304,Técnico Laboral en Auxiliar de Mercadeo y Ventas,SEMIPRESENCIAL,Grupo-325-M4,18/07/2026,17/08/2026,0.0,False,False,completado,e9e352060d2f4e93a70f0da4,0165d5e47d7f444dad9f8fa8,Graduado
2026-07-15,10:01:00,Estudiante Demo 0771,501549,511549,3565679929,,demo770@correo-demo.com,Matriculado,MATRICULADO,facebook,Referidos,True,2026-07-15,09:00:00,2026-07-15,09:00:00,2400000,2400000,2026-07-29,166240304,Julián Herrera,T.L en Auxiliar de Mercadeo y Ventas,user770,SIS100770,acef68590870406f8b9ff009,2026-09-13,15:30:00,4,SI,Calle 92 # 20-5,Barrio 31,F,Funza,cc,2,2008-09-23,18,NO,extranjero,PPT Permiso por protección temporal,Estudiante Demo 0771,166240304,Técnico Laboral en Auxiliar de Mercadeo y Ventas,PRESENCIAL,Grupo-521-M5,18/07/2026,17/08/2026,3.3,True,True,no_iniciado,55769198e5f946429adc3eba,8eeb3fa744ce4948967db5a2,Graduado
2026-05-12,18:59:00,Estudiante Demo 0772,501552,511552,3868948668,,demo771@correo-demo.com,Prematriculado,PREMATRICULADO,organico,Google Search Oct,True,2026-05-12,09:00:00,,,254340,2650000,2026-05-26,1197631802,Andrés Torres,T.L en Procesamiento y Digitación de Datos,No Registrado,,,,,0,NO,Calle 132 # 16-51,Barrio 28,M,Cota,cc,3,2004-09-23,22,NO,,,,,,,,,,,,,,,,
2026-08-19,14:01:00,Estudiante Demo 0773,501553,511553,3727080493,,demo772@correo-demo.com,Prematriculado,PREMATRICULADO,,TikTok Ads,True,2026-08-19,09:00:00,,,232391,2650000,2026-09-02,161979182,Valentina Gómez,T.L en Auxiliar de Mercadeo y Ventas,No Registrado,,,,,0,NO,Calle 136 # 47-32,Barrio 36,F,Chía,cc,2,1988-09-23,38,NO,,,,,,,,,,,,,,,,
2026-01-27,19:40:00,Estudiante Demo 0774,501556,511556,3822019401,,demo773@correo-demo.com,Matriculado,MATRICULADO,tiktok,TikTok Ads,True,2026-01-27,09:00:00,2026-01-27,09:00:00,1800000,1800000,2026-02-10,1148390999,Andrés Torres,Técnico laboral en servicios turísticos y hoteleros,user773,SIS100773,301128985ce04c04a550c987,2026-08-28,15:30:00,7,SI,Calle 113 # 13-20,Barrio 5,F,Chía,ppt,3,1992-09-23,34,NO,extranjero,PS Pasaporte,Estudiante Demo 0774,1148390999,Técnico laboral en servicios turísticos y hoteleros,SEMIPRESENCIAL,Grupo-144-M1,10/02/2026,12/03/2026,4.3,True,True,en_progreso,132c8745467042269e445aef,a0bb861208e74be0b472323e,Activo
2026-06-12,21:57:00,Estudiante Demo 0775,501558,511558,3479746611,,demo774@correo-demo.com,Prematriculado,PREMATRICULADO,google,Facebook Ads Sept,True,2026-06-12,09:00:00,,,259582,2400000,2026-06-26,963440868,Laura Jiménez,Técnico Laboral en Auxiliar Administrativo,No Registrado,,,,,0,NO,Calle 36 # 71-7,Barrio 38,F,Mosquera,cc,5,1991-09-23,35,NO,,,,,,,,,,,,,,,,
2026-05-19,08:11:00,Estudiante Demo 0776,501561,511561,3121761630,,demo775@correo-demo.com,Matriculado,MATRICULADO,tiktok,TikTok Ads,True,2026-05-19,09:00:00,2026-05-19,09:00:00,1800000,1800000,2026-06-02,612909734,Camila Rojas,Técnico Laboral en Auxiliar de Mercadeo y Ventas,user775,SIS100775,11d27f68df014abe9f56eeee,2026-09-16,15:30:00,5,SI,Calle 144 # 78-81,Barrio 13,M,Bogotá,cc,5,1999-09-23,27,NO,nacional,Cédula de Ciudadanía,Estudiante Demo 0776,612909734,Técnico Laboral en Auxiliar de Mercadeo y Ventas,SEMIPRESENCIAL,Grupo-442-M1,04/06/2026,04/07/2026,3.2,True,False,completado,76ac8a0c59214b2582fc875d,c370781927ea4ccd8cd1f246,Activo
2026-05-19,08:11:00,Estudiante Demo 0776,501561,511561,3121761630,,demo775@correo-demo.com,Matriculado,MATRICULADO,tiktok,TikTok Ads,True,2026-05-19,09:00:00,2026-05-19,09:00:00,1800000,1800000,2026-06-02,612909734,Camila Rojas,Técnico Laboral en Auxiliar de Mercadeo y Ventas,user775,SIS100775,11d27f68df014abe9f56eeee,2026-09-16,15:30:00,5,SI,Calle 144 # 78-81,Barrio 13,M,Bogotá,cc,5,1999-09-23,27,NO,nacional,Cédula de Ciudadanía,Estudiante Demo 0776,612909734,Técnico Laboral en Auxiliar de Mercadeo y Ventas,SEMIPRESENCIAL,Grupo-958-M2,04/06/2026,04/07/2026,4.3,True,False,completado,0ab05b009ab348a485dd0225,471fdbbf134249b79d1fbb54,Activo
2026-05-19,08:11:00,Estudiante Demo 0776,501561,511561,3121761630,,demo775@correo-demo.com,Matriculado,MATRICULADO,tiktok,TikTok Ads,True,2026-05-19,09:00:00,2026-05-19,09:00:00,1800000,1800000,2026-06-02,612909734,Camila Rojas,Técnico Laboral en Auxiliar de Mercadeo y Ventas,user775,SIS100775,11d27f68df014abe9f56eeee,2026-09-16,15:30:00,5,SI,Calle 144 # 78-81,Barrio 13,M,Bogotá,cc,5,1999-09-23,27,NO,nacional,Cédula de Ciudadanía,Estudiante Demo 0776,612909734,Técnico Laboral en Auxiliar de Mercadeo y Ventas,VIRTUAL,Grupo-604-M3,04/06/2026,04/07/2026,3.1,True,True,no_iniciado,bb6e1f6e8d0f4b4bbb6f93cd,b490f9aab0fa4fff806b1789,Activo
2026-05-19,08:11:00,Estudiante Demo 0776,501561,511561,3121761630,,demo775@correo-demo.com,Matriculado,MATRICULADO,tiktok,TikTok Ads,True,2026-05-19,09:00:00,2026-05-19,09:00:00,1800000,1800000,2026-06-02,612909734,Camila Rojas,Técnico Laboral en Auxiliar de Mercadeo y Ventas,user775,SIS100775,11d27f68df014abe9f56eeee,2026-09-16,15:30:00,5,SI,Calle 144 # 78-81,Barrio 13,M,Bogotá,cc,5,1999-09-23,27,NO,nacional,Cédula de Ciudadanía,Estudiante Demo 0776,612909734,Técnico Laboral en Auxiliar de Mercadeo y Ventas,SEMIPRESENCIAL,Grupo-242-M4,04/06/2026,04/07/2026,0.0,False,False,completado,b922e2d555ab4f5488b29153,f93823b6bfc947f0b0024768,Activo
2026-06-24,06:14:00,Estudiante Demo 0777,501563,511563,3805470869,,demo776@correo-demo.com,Matriculado,MATRICULADO,google,TikTok Ads,True,2026-06-24,09:00:00,2026-06-24,09:00:00,2100000,2100000,2026-07-08,217424356,Sebastián Ruiz,Técnico Laboral en Auxiliar Administrativo,user776,SIS100776,758ec05e7eea4f748a5c41fb,2026-08-29,15:30:00,3,SI,Calle 13 # 32-2,Barrio 9,F,Chía,cc,2,1993-09-23,33,NO,nacional,Cédula de Ciudadanía,Estudiante Demo 0777,217424356,Técnico Laboral en Auxiliar Administrativo,SEMIPRESENCIAL,Grupo-881-M1,04/07/2026,03/08/2026,4.9,True,True,completado,bbe9911729444943b92933a6,f4e89fa0b14848128c15a76b,Activo
2026-06-24,06:14:00,Estudiante Demo 0777,501563,511563,3805470869,,demo776@correo-demo.com,Matriculado,MATRICULADO,google,TikTok Ads,True,2026-06-24,09:00:00,2026-06-24,09:00:00,2100000,2100000,2026-07-08,217424356,Sebastián Ruiz,Técnico Laboral en Auxiliar Administrativo,user776,SIS100776,758ec05e7eea4f748a5c41fb,2026-08-29,15:30:00,3,SI,Calle 13 # 32-2,Barrio 9,F,Chía,cc,2,1993-09-23,33,NO,nacional,Cédula de Ciudadanía,Estudiante Demo 0777,217424356,Técnico Laboral en Auxiliar Administrativo,VIRTUAL,Grupo-465-M2,04/07/2026,03/08/2026,4.5,True,True,completado,eef810fee63a4d798f2114dc,131dcaefefd34a1587008732,Activo
2026-06-24,06:14:00,Estudiante Demo 0777,501563,511563,3805470869,,demo776@correo-demo.com,Matriculado,MATRICULADO,google,TikTok Ads,True,2026-06-24,09:00:00,2026-06-24,09:00:00,2100000,2100000,2026-07-08,217424356,Sebastián Ruiz,Técnico Laboral en Auxiliar Administrativo,user776,SIS100776,758ec05e7eea4f748a5c41fb,2026-08-29,15:30:00,3,SI,Calle 13 # 32-2,Barrio 9,F,Chía,cc,2,1993-09-23,33,NO,nacional,Cédula de Ciudadanía,Estudiante Demo 0777,217424356,Técnico Laboral en Auxiliar Administrativo,PRESENCIAL,Grupo-177-M3,04/07/2026,03/08/2026,0.0,False,False,completado,079388e82b574f899af4a1a0,f876eaeb9c2c4eedbc616c54,Activo
2026-06-24,06:14:00,Estudiante Demo 0777,501563,511563,3805470869,,demo776@correo-demo.com,Matriculado,MATRICULADO,google,TikTok Ads,True,2026-06-24,09:00:00,2026-06-24,09:00:00,2100000,2100000,2026-07-08,217424356,Sebastián Ruiz,Técnico Laboral en Auxiliar Administrativo,user776,SIS100776,758ec05e7eea4f748a5c41fb,2026-08-29,15:30:00,3,SI,Calle 13 # 32-2,Barrio 9,F,Chía,cc,2,1993-09-23,33,NO,nacional,Cédula de Ciudadanía,Estudiante Demo 0777,217424356,Técnico Laboral en Auxiliar Administrativo,SEMIPRESENCIAL,Grupo-469-M4,04/07/2026,03/08/2026,3.8,True,True,no_iniciado,3804a5170edd4bffa929e3f1,5b8d20abec4846528178968f,Activo
2026-06-24,06:14:00,Estudiante Demo 0777,501563,511563,3805470869,,demo776@correo-demo.com,Matriculado,MATRICULADO,google,TikTok Ads,True,2026-06-24,09:00:00,2026-06-24,09:00:00,2100000,2100000,2026-07-08,217424356,Sebastián Ruiz,Técnico Laboral en Auxiliar Administrativo,user776,SIS100776,758ec05e7eea4f748a5c41fb,2026-08-29,15:30:00,3,SI,Calle 13 # 32-2,Barrio 9,F,Chía,cc,2,1993-09-23,33,NO,nacional,Cédula de Ciudadanía,Estudiante Demo 0777,217424356,Técnico Laboral en Auxiliar Administrativo,VIRTUAL,Grupo-875-M5,04/07/2026,03/08/2026,0.0,False,False,completado,46d897a743ca44e7b56ba5e4,41f43bf8d0e24a6aa2a63830,Activo
2026-05-20,12:49:00,Estudiante Demo 0778,501564,511564,3746697181,,demo777@correo-demo.com,Matriculado,MATRICULADO,organico,Facebook Ads Sept,True,2026-05-20,09:00:00,2026-05-20,09:00:00,2100000,2100000,2026-06-03,127207767,Sebastián Ruiz,T.L en Procesamiento y Digitación de Datos,user777,SIS100777,3ae9370b30ba400e805c74c4,2026-09-05,15:30:00,6,SI,Calle 71 # 11-24,Barrio 24,F,Soacha,cc,4,1993-09-23,33,NO,nacional,Cédula de Ciudadanía,Estudiante Demo 0778,127207767,Técnico Laboral en Procesamiento y Digitación de Datos,PRESENCIAL,Grupo-708-M1,04/06/2026,04/07/2026,4.3,True,True,completado,75ce50a60b3f48519bbe01f1,9a76aaf3c99a4cc0b0ea4f48,En proceso
2026-06-24,17:13:00,Estudiante Demo 0779,501565,511565,3475302783,,demo778@correo-demo.com,Matriculado,MATRICULADO,,WhatsApp Directo,True,2026-06-24,09:00:00,2026-06-24,09:00:00,2400000,2400000,2026-07-08,716278555,Camila Rojas,T.L. en Auxiliar Administrativo,user778,SIS100778,7433b0e9c4484d5693eee8aa,2026-09-08,15:30:00,1,SI,Calle 3 # 72-48,Barrio 3,M,Cota,cc,4,1994-09-23,32,NO,nacional,Cédula de Ciudadanía,Estudiante Demo 0779,716278555,Técnico Laboral. en Auxiliar Administrativo,VIRTUAL,Grupo-450-M1,28/06/2026,28/07/2026,4.5,True,True,en_progreso,4f649cad7719453986e583b3,80da5c89be4a457c973c8d9e,Activo
2026-06-24,17:13:00,Estudiante Demo 0779,501565,511565,3475302783,,demo778@correo-demo.com,Matriculado,MATRICULADO,,WhatsApp Directo,True,2026-06-24,09:00:00,2026-06-24,09:00:00,2400000,2400000,2026-07-08,716278555,Camila Rojas,T.L. en Auxiliar Administrativo,user778,SIS100778,7433b0e9c4484d5693eee8aa,2026-09-08,15:30:00,1,SI,Calle 3 # 72-48,Barrio 3,M,Cota,cc,4,1994-09-23,32,NO,nacional,Cédula de Ciudadanía,Estudiante Demo 0779,716278555,Técnico Laboral. en Auxiliar Administrativo,PRESENCIAL,Grupo-138-M2,28/06/2026,28/07/2026,0.0,False,False,en_progreso,f212736784354e16adf701b3,d7b708d962dc46bfa09f0797,Activo
2026-06-24,17:13:00,Estudiante Demo 0779,501565,511565,3475302783,,demo778@correo-demo.com,Matriculado,MATRICULADO,,WhatsApp Directo,True,2026-06-24,09:00:00,2026-06-24,09:00:00,2400000,2400000,2026-07-08,716278555,Camila Rojas,T.L. en Auxiliar Administrativo,user778,SIS100778,7433b0e9c4484d5693eee8aa,2026-09-08,15:30:00,1,SI,Calle 3 # 72-48,Barrio 3,M,Cota,cc,4,1994-09-23,32,NO,nacional,Cédula de Ciudadanía,Estudiante Demo 0779,716278555,Técnico Laboral. en Auxiliar Administrativo,SEMIPRESENCIAL,Grupo-991-M3,28/06/2026,28/07/2026,4.9,True,True,en_progreso,b6ec2b9279b043e3904f0604,50ce4dceab994f97837bc683,Activo
2026-06-24,17:13:00,Estudiante Demo 0779,501565,511565,3475302783,,demo778@correo-demo.com,Matriculado,MATRICULADO,,WhatsApp Directo,True,2026-06-24,09:00:00,2026-06-24,09:00:00,2400000,2400000,2026-07-08,716278555,Camila Rojas,T.L. en Auxiliar Administrativo,user778,SIS100778,7433b0e9c4484d5693eee8aa,2026-09-08,15:30:00,1,SI,Calle 3 # 72-48,Barrio 3,M,Cota,cc,4,1994-09-23,32,NO,nacional,Cédula de Ciudadanía,Estudiante Demo 0779,716278555,Técnico Laboral. en Auxiliar Administrativo,VIRTUAL,Grupo-295-M4,28/06/2026,28/07/2026,4.8,True,False,en_progreso,fd6a0501683e45609aea691c,719d490c2e894853a7a71f55,Activo
2026-06-24,17:13:00,Estudiante Demo 0779,501565,511565,3475302783,,demo778@correo-demo.com,Matriculado,MATRICULADO,,WhatsApp Directo,True,2026-06-24,09:00:00,2026-06-24,09:00:00,2400000,2400000,2026-07-08,716278555,Camila Rojas,T.L. en Auxiliar Administrativo,user778,SIS100778,7433b0e9c4484d5693eee8aa,2026-09-08,15:30:00,1,SI,Calle 3 # 72-48,Barrio 3,M,Cota,cc,4,1994-09-23,32,NO,nacional,Cédula de Ciudadanía,Estudiante Demo 0779,716278555,Técnico Laboral. en Auxiliar Administrativo,PRESENCIAL,Grupo-784-M5,28/06/2026,28/07/2026,3.2,True,True,completado,a1fccd76ed9749e8aff1f5b8,be048a6f0ac44560aeeb9db1,Activo
2026-04-03,15:34:00,Estudiante Demo 0780,501566,511566,3241233842,,demo779@correo-demo.com,Matriculado,MATRICULADO,,Referidos,True,2026-04-03,09:00:00,2026-04-03,09:00:00,1800000,1800000,2026-04-17,757401777,Laura Jiménez,Técnico laboral en procesamiento de datos,user779,SIS100779,4b8e094ac4d9442ebe915f51,2026-09-19,15:30:00,9,SI,Calle 91 # 68-64,Barrio 27,F,Soacha,cc,1,1992-09-23,34,NO,,,,,,,,,,,,,,,,
2026-08-09,19:32:00,Estudiante Demo 0781,501569,511569,3897722062,,demo780@correo-demo.com,Prematriculado,PREMATRICULADO,google,Referidos,True,2026-08-09,09:00:00,,,393591,2100000,2026-08-23,1118865208,Sebastián Ruiz,Técnico laboral en procesamiento de datos,No Registrado,,,,,0,NO,Calle 75 # 31-87,Barrio 28,F,Mosquera,ppt,4,2003-09-23,23,NO,,,,,,,,,,,,,,,,
2026-08-09,13:40:00,Estudiante Demo 0782,501570,511570,3526934279,,demo781@correo-demo.com,Matriculado,MATRICULADO,organico,Facebook Ads Sept,True,2026-08-09,09:00:00,2026-08-09,09:00:00,2400000,2400000,2026-08-23,98126547,Julián Herrera,Técnico Laboral en Auxiliar de Mercadeo y Ventas,user781,SIS100781,0bed09b7003a4ba4aad7e25f,2026-09-11,15:30:00,4,SI,Calle 116 # 8-41,Barrio 1,M,Bogotá,cc,1,2008-09-23,18,NO,nacional,Cédula de Ciudadanía,Estudiante Demo 0782,98126547,Técnico Laboral en Auxiliar de Mercadeo y Ventas,SEMIPRESENCIAL,Grupo-234-M1,25/08/2026,24/09/2026,4.8,True,False,no_iniciado,425d6fa98c274d348a1540b5,d2bfc48d2b534aaba5756da7,Activo
2026-08-09,13:40:00,Estudiante Demo 0782,501570,511570,3526934279,,demo781@correo-demo.com,Matriculado,MATRICULADO,organico,Facebook Ads Sept,True,2026-08-09,09:00:00,2026-08-09,09:00:00,2400000,2400000,2026-08-23,98126547,Julián Herrera,Técnico Laboral en Auxiliar de Mercadeo y Ventas,user781,SIS100781,0bed09b7003a4ba4aad7e25f,2026-09-11,15:30:00,4,SI,Calle 116 # 8-41,Barrio 1,M,Bogotá,cc,1,2008-09-23,18,NO,nacional,Cédula de Ciudadanía,Estudiante Demo 0782,98126547,Técnico Laboral en Auxiliar de Mercadeo y Ventas,SEMIPRESENCIAL,Grupo-300-M2,25/08/2026,24/09/2026,4.0,True,True,completado,4e5c16df0ad34266ad886d20,ec13484765ce455aa5a85f6d,Activo
2026-09-18,13:11:00,Estudiante Demo 0783,501571,511571,3631888940,,demo782@correo-demo.com,Prematriculado,PREMATRICULADO,tiktok,TikTok Ads,True,2026-09-18,09:00:00,,,519265,2100000,2026-10-02,345007290,Julián Herrera,T.L en Auxiliar de Mercadeo y Ventas,No Registrado,,,,,0,NO,Calle 140 # 43-48,Barrio 15,M,Soacha,cc,3,2001-09-23,25,NO,,,,,,,,,,,,,,,,
2026-07-01,20:50:00,Estudiante Demo 0784,501573,511573,3658981298,,demo783@correo-demo.com,Matriculado,MATRICULADO,,Referidos,True,2026-07-01,09:00:00,2026-07-01,09:00:00,2650000,2650000,2026-07-15,523402294,Julián Herrera,Técnico laboral en procesamiento de datos,user783,SIS100783,6ba2825803e4478b9987839b,2026-09-03,15:30:00,6,SI,Calle 122 # 86-81,Barrio 9,M,Funza,cc,4,2001-09-23,25,NO,,,,,,,,,,,,,,,,
2026-01-28,16:40:00,Estudiante Demo 0785,501574,511574,3419638847,,demo784@correo-demo.com,Prematriculado,PREMATRICULADO,tiktok,Google Search Oct,True,2026-01-28,09:00:00,,,393198,2400000,2026-02-11,515017685,Camila Rojas,Técnico Laboral en Auxiliar Administrativo,No Registrado,,,,,0,NO,Calle 97 # 85-78,Barrio 21,F,Mosquera,cc,5,2000-09-23,26,NO,,,,,,,,,,,,,,,,
2026-06-18,15:32:00,Estudiante Demo 0786,501575,511575,3359417022,,demo785@correo-demo.com,Matriculado,MATRICULADO,,Google Search Oct,True,2026-06-18,09:00:00,2026-06-18,09:00:00,2100000,2100000,2026-07-02,586741291,Julián Herrera,Técnico Laboral en Auxiliar Administrativo,user785,SIS100785,6e819bff1ef748638f2fb8f2,2026-09-12,15:30:00,11,SI,Calle 6 # 31-27,Barrio 11,F,Funza,ppt,3,1998-09-23,28,NO,nacional,Cédula de Ciudadanía,Estudiante Demo 0786,586741291,Técnico Laboral en Auxiliar Administrativo,VIRTUAL,Grupo-628-M1,02/07/2026,01/08/2026,0.0,False,False,en_progreso,34a06dca936b46038c103392,784f847060734dd68e00af6b,Graduado
2026-06-18,15:32:00,Estudiante Demo 0786,501575,511575,3359417022,,demo785@correo-demo.com,Matriculado,MATRICULADO,,Google Search Oct,True,2026-06-18,09:00:00,2026-06-18,09:00:00,2100000,2100000,2026-07-02,586741291,Julián Herrera,Técnico Laboral en Auxiliar Administrativo,user785,SIS100785,6e819bff1ef748638f2fb8f2,2026-09-12,15:30:00,11,SI,Calle 6 # 31-27,Barrio 11,F,Funza,ppt,3,1998-09-23,28,NO,nacional,Cédula de Ciudadanía,Estudiante Demo 0786,586741291,Técnico Laboral en Auxiliar Administrativo,PRESENCIAL,Grupo-687-M2,02/07/2026,01/08/2026,0.0,False,False,no_iniciado,05a420c9ee9044a385fd43b4,b59e45d3c41343c9808e1f70,Graduado
2026-06-18,15:32:00,Estudiante Demo 0786,501575,511575,3359417022,,demo785@correo-demo.com,Matriculado,MATRICULADO,,Google Search Oct,True,2026-06-18,09:00:00,2026-06-18,09:00:00,2100000,2100000,2026-07-02,586741291,Julián Herrera,Técnico Laboral en Auxiliar Administrativo,user785,SIS100785,6e819bff1ef748638f2fb8f2,2026-09-12,15:30:00,11,SI,Calle 6 # 31-27,Barrio 11,F,Funza,ppt,3,1998-09-23,28,NO,nacional,Cédula de Ciudadanía,Estudiante Demo 0786,586741291,Técnico Laboral en Auxiliar Administrativo,PRESENCIAL,Grupo-388-M3,02/07/2026,01/08/2026,3.4,True,False,no_iniciado,759e88cd5a8343c68826a86c,a92089f4aef44f3a97ef3a59,Graduado
2026-06-18,15:32:00,Estudiante Demo 0786,501575,511575,3359417022,,demo785@correo-demo.com,Matriculado,MATRICULADO,,Google Search Oct,True,2026-06-18,09:00:00,2026-06-18,09:00:00,2100000,2100000,2026-07-02,586741291,Julián Herrera,Técnico Laboral en Auxiliar Administrativo,user785,SIS100785,6e819bff1ef748638f2fb8f2,2026-09-12,15:30:00,11,SI,Calle 6 # 31-27,Barrio 11,F,Funza,ppt,3,1998-09-23,28,NO,nacional,Cédula de Ciudadanía,Estudiante Demo 0786,586741291,Técnico Laboral en Auxiliar Administrativo,SEMIPRESENCIAL,Grupo-525-M4,02/07/2026,01/08/2026,4.2,True,True,completado,a82a9b502c644348bb8ca02f,c221044b02684dbd9e3867ef,Graduado
2026-05-29,06:51:00,Estudiante Demo 0787,501576,511576,3324554634,,demo786@correo-demo.com,Prematriculado,PREMATRICULADO,tiktok,TikTok Ads,True,2026-05-29,09:00:00,,,454843,2100000,2026-06-12,283189612,Laura Jiménez,Técnico laboral en servicios turísticos y hoteleros,No Registrado,,,,,0,NO,Calle 115 # 46-33,Barrio 2,F,Cota,cc,5,1988-09-23,38,NO,,,,,,,,,,,,,,,,
2026-03-18,11:35:00,Estudiante Demo 0788,501579,511579,3256992846,,demo787@correo-demo.com,Matriculado,MATRICULADO,,TikTok Ads,True,2026-03-18,09:00:00,2026-03-18,09:00:00,2100000,2100000,2026-04-01,850545349,Camila Rojas,Técnico laboral en servicios turísticos y hoteleros,user787,SIS100787,633f24cf5e414a6ba253d3de,2026-08-28,15:30:00,6,NO,Calle 110 # 52-36,Barrio 33,F,Mosquera,cc,4,1983-09-23,43,NO,nacional,Cédula de Ciudadanía,Estudiante Demo 0788,850545349,Técnico laboral en servicios turísticos y hoteleros,PRESENCIAL,Grupo-739-M1,05/04/2026,05/05/2026,4.4,True,True,no_iniciado,d76c793c2293406f94938274,944727b40aaf40cdae4e99ed,Activo
2026-03-18,11:35:00,Estudiante Demo 0788,501579,511579,3256992846,,demo787@correo-demo.com,Matriculado,MATRICULADO,,TikTok Ads,True,2026-03-18,09:00:00,2026-03-18,09:00:00,2100000,2100000,2026-04-01,850545349,Camila Rojas,Técnico laboral en servicios turísticos y hoteleros,user787,SIS100787,633f24cf5e414a6ba253d3de,2026-08-28,15:30:00,6,NO,Calle 110 # 52-36,Barrio 33,F,Mosquera,cc,4,1983-09-23,43,NO,nacional,Cédula de Ciudadanía,Estudiante Demo 0788,850545349,Técnico laboral en servicios turísticos y hoteleros,PRESENCIAL,Grupo-336-M2,05/04/2026,05/05/2026,4.4,True,True,completado,c5645ea6788e4748b57da008,8c2109c474fa4fc1b36b73cf,Activo
